,idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code,log_radon
111,5192.0,MN,MN,27.0,56474,2.0,1.0,0.0,4.0,Y, , 4,3.0, 48,1350.0,1350.0,20288.0,20288.0,4.0,6.7,990.4115539999999,0.0,0.0,21.0,CASS,27021.0,0.544319,10,1.410986973710262
112,5193.0,MN,MN,27.0,56222,5.0,1.0,0.0,2.0,Y, , 1,4.0, 32,1430.0,1130.0,10188.0,10188.0,7.7,3.9,1088.985661,0.0,0.0,23.0,CHIPPEWA,27023.0,1.3148,11,2.0541237336955462
113,5194.0,MN,MN,27.0,56265,5.0,1.0,0.0,2.0,Y, , 5,4.0, 25,1700.0,1700.0,122687.0,122887.0,1.4,14.0,1105.956867,0.0,0.0,23.0,CHIPPEWA,27023.0,1.3148,11,0.4054651081081644
114,5195.0,MN,MN,27.0,56265,5.0,1.0,0.0,2.0,Y, , 2,4.0, 43,1000.0,1000.0,12188.0,12488.0,10.0,3.2,1146.49919,0.0,0.0,23.0,CHIPPEWA,27023.0,1.3148,11,2.312535423847214
115,5196.0,MN,MN,27.0,56265,5.0,1.0,0.0,4.0,Y, , 1,4.0,  4,1330.0,1345.0,22788.0,22988.0,9.4,3.7,1088.985661,0.0,0.0,23.0,CHIPPEWA,27023.0,1.3148,11,2.2512917986064953
116,5197.0,MN,MN,27.0,55025,5.0,1.0,0.0,4.0,Y, , 4,2.0, 24,730.0,730.0,121487.0,121687.0,0.8,19.2,461.274696,0.0,0.0,25.0,CHISAGO,27025.0,0.47935200000000006,12,-0.10536051565782628
117,5198.0,MN,MN,27.0,55032,5.0,1.0,0.0,2.0,Y, , 2,4.0, 27,1845.0,2000.0,121487.0,121687.0,4.4,7.7,1146.49919,0.0,0.0,25.0,CHISAGO,27025.0,0.47935200000000006,12,1.5040773967762742
118,5199.0,MN,MN,27.0,55045,5.0,1.0,0.0,4.0,Y, , 5,4.0, 35,1100.0,1100.0,122787.0,122987.0,5.0,8.6,1105.956867,0.0,0.0,25.0,CHISAGO,27025.0,0.47935200000000006,12,1.62924053973028
119,5200.0,MN,MN,27.0,55045,5.0,1.0,0.0,2.0,Y, , 5,4.0, 36,1330.0,1330.0,122687.0,122887.0,2.1,11.0,1105.956867,0.0,0.0,25.0,CHISAGO,27025.0,0.47935200000000006,12,0.7884573603642703
120,5201.0,MN,MN,27.0,55056,5.0,1.0,0.0,4.0,Y, , 2,4.0, 46,1000.0,1000.0,13088.0,20288.0,1.7,11.5,1146.49919,0.0,0.0,25.0,CHISAGO,27025.0,0.47935200000000006,12,0.5877866649021191
121,5202.0,MN,MN,27.0,55092,5.0,1.0,0.0,2.0,Y, , 5,4.0, 29,1800.0,1800.0,11088.0,11288.0,8.1,4.0,1105.956867,1.0,0.0,25.0,CHISAGO,27025.0,0.47935200000000006,12,2.1041341542702074
122,5203.0,MN,MN,27.0,56514,2.0,0.0,1.0,0.0, , , 3,3.0, 22,1700.0,1700.0,120287.0,121087.0,0.9,26.5,1071.318034,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,0.0
123,5204.0,MN,MN,27.0,56514,2.0,1.0,0.0,2.0,Y, , 5,3.0, 40,1815.0,2015.0,12088.0,12288.0,12.9,6.9,893.2374300000001,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,2.5649493574615367
124,5205.0,MN,MN,27.0,56529,2.0,1.0,0.0,4.0,Y, , 4,3.0, 45,2000.0,2030.0,13088.0,20288.0,2.6,8.9,990.4115539999999,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,0.9932517730102834
125,5206.0,MN,MN,27.0,56547,2.0,1.0,1.0,3.0, , , 5,3.0, 22,930.0,930.0,120287.0,121187.0,3.5,8.9,893.2374300000001,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,1.2809338454620642
126,5207.0,MN,MN,27.0,56549,2.0,1.0,0.0,4.0,Y, , 1,3.0, 28,755.0,935.0,122187.0,122387.0,26.6,2.5,1024.442902,2.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,3.2846635654062037
127,5208.0,MN,MN,27.0,56549,2.0,0.0,0.0,0.0, , , 4,3.0, 33,1140.0,0.0,122987.0,123187.0,1.5,20.9,990.4115539999999,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,0.47000362924573563
128,5209.0,MN,MN,27.0,56560,2.0,1.0,0.0,2.0,Y, , 2,3.0, 22,715.0,715.0,120287.0,121187.0,13.0,3.2,921.864905,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,2.5726122302071057
129,5210.0,MN,MN,27.0,56560,2.0,1.0,0.0,4.0,Y, , 4,3.0, 22,2100.0,2300.0,122087.0,122287.0,8.8,5.2,990.4115539999999,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,2.186051276738094
130,5211.0,MN,MN,27.0,56560,2.0,1.0,0.0,4.0,Y, , 3,3.0, 23,1130.0,1130.0,31988.0,32188.0,19.5,2.8,1071.318034,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,2.975529566236472
131,5212.0,MN,MN,27.0,56560,2.0,1.0,1.0,3.0,N, , 4,3.0, 36,1000.0,1000.0,11988.0,12188.0,2.5,11.4,990.4115539999999,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,0.9555114450274363
132,5213.0,MN,MN,27.0,56560,2.0,1.0,0.0,2.0,Y, , 1,3.0, 44,2200.0,2200.0,12488.0,12688.0,9.0,5.1,1024.442902,1.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,2.2082744135228043
133,5214.0,MN,MN,27.0,56560,2.0,1.0,0.0,7.0,Y, , 2,3.0, 46,1600.0,1600.0,12688.0,12888.0,13.1,3.4,921.864905,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,2.580216829592325
134,5215.0,MN,MN,27.0,56560,2.0,2.0,0.0,4.0,Y, , 5,3.0, 47,1430.0,1430.0,20288.0,20288.0,3.6,7.0,893.2374300000001,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,1.308332819650179
135,5216.0,MN,MN,27.0,56560,2.0,0.0,1.0,0.0, , , 2,3.0,  2,719.0,1300.0,22888.0,30388.0,6.9,5.2,921.864905,0.0,0.0,27.0,CLAY,27027.0,1.4102700000000001,13,1.9459101490553132
136,5217.0,MN,MN,27.0,56621,2.0,1.0,1.0,3.0,N, , 2,3.0, 23,800.0,800.0,121487.0,121687.0,4.8,7.7,921.864905,0.0,0.0,29.0,CLEARWATER,27029.0,0.941896,14,1.5892352051165808
137,5218.0,MN,MN,27.0,56621,2.0,1.0,0.0,4.0,Y, , 5,3.0, 37,1000.0,1000.0,122887.0,123087.0,3.4,8.9,893.2374300000001,0.0,0.0,29.0,CLEARWATER,27029.0,0.941896,14,1.252762968495368
138,5219.0,MN,MN,27.0,56621,2.0,3.0,1.0,7.0,N, , 4,3.0, 39,830.0,830.0,31588.0,31788.0,0.9,26.9,990.4115539999999,0.0,0.0,29.0,CLEARWATER,27029.0,0.941896,14,0.0
139,5220.0,MN,MN,27.0,56621,2.0,1.0,0.0,2.0,Y, , 5,3.0, 42,1622.0,2015.0,11988.0,12188.0,3.4,7.4,893.2374300000001,0.0,0.0,29.0,CLEARWATER,27029.0,0.941896,14,1.252762968495368
140,5221.0,MN,MN,27.0,55612,1.0,1.0,0.0,4.0,Y, , 3,1.0, 25,1430.0,1614.0,121287.0,121487.0,2.7,10.0,348.042925,0.0,0.0,31.0,COOK,27031.0,0.603508,15,1.0296194171811583
141,5222.0,MN,MN,27.0,55615,1.0,1.0,0.0,4.0,Y, , 1,1.0, 42,1600.0,1600.0,11688.0,11888.0,1.4,13.8,507.56259900000003,1.0,0.0,31.0,COOK,27031.0,0.603508,15,0.4054651081081644
142,5223.0,MN,MN,27.0,56101,5.0,1.0,0.0,4.0,Y, , 3,4.0,  1,1700.0,1700.0,22388.0,22588.0,6.8,4.7,1214.922779,0.0,0.0,33.0,COTTONWOOD,27033.0,1.4043299999999999,16,1.9315214116032136
143,5224.0,MN,MN,27.0,56137,5.0,1.0,1.0,3.0,Y, , 5,4.0,  2,1630.0,1630.0,22988.0,30388.0,11.1,4.6,1105.956867,0.0,0.0,33.0,COTTONWOOD,27033.0,1.4043299999999999,16,2.4159137783010487
144,5225.0,MN,MN,27.0,56174,5.0,1.0,1.0,3.0,Y, , 5,4.0, 25,2300.0,1000.0,121487.0,121787.0,0.0,0.0,1105.956867,0.0,0.0,33.0,COTTONWOOD,27033.0,1.4043299999999999,16,-2.3025850929940455
145,5226.0,MN,MN,27.0,56183,5.0,1.0,1.0,3.0,Y, , 4,4.0, 30,1000.0,1000.0,10188.0,10188.0,2.5,11.2,1177.377355,0.0,0.0,33.0,COTTONWOOD,27033.0,1.4043299999999999,16,0.9555114450274363
146,5227.0,MN,MN,27.0,56364,2.0,1.0,0.0,4.0,Y, , 4,3.0, 33,1000.0,1000.0,122687.0,122887.0,1.8,11.9,990.4115539999999,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,0.6418538861723948
147,5228.0,MN,MN,27.0,56401,2.0,1.0,0.0,4.0,Y, , 1,3.0, 37,1130.0,1130.0,11188.0,11388.0,1.6,11.5,1024.442902,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,0.5306282510621705
148,5229.0,MN,MN,27.0,56401,2.0,1.0,1.0,2.0, , , 4,3.0, 44,900.0,900.0,12388.0,12588.0,1.0,18.7,990.4115539999999,1.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,0.09531017980432493
149,5230.0,MN,MN,27.0,56401,2.0,1.0,0.0,1.0,Y, , 5,3.0, 49,1844.0,1915.0,20288.0,20288.0,0.9,25.3,893.2374300000001,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,0.0
150,5231.0,MN,MN,27.0,56431,2.0,1.0,0.0,4.0,Y, , 1,2.0, 40,800.0,800.0,11988.0,12188.0,2.9,9.2,485.435931,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,1.0986122886681098
151,5232.0,MN,MN,27.0,56441,2.0,1.0,0.0,4.0,Y, , 5,3.0, 21,1245.0,1245.0,10188.0,11188.0,4.4,5.3,893.2374300000001,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,1.5040773967762742
152,5233.0,MN,MN,27.0,56441,2.0,1.0,0.0,4.0,Y, , 3,3.0, 36,1530.0,1830.0,10188.0,10188.0,1.5,16.0,1071.318034,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,0.47000362924573563
153,5234.0,MN,MN,27.0,56442,2.0,1.0,0.0,4.0,Y, , 2,3.0, 45,2045.0,2050.0,12688.0,12888.0,4.1,7.3,921.864905,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,1.4350845252893225
154,5235.0,MN,MN,27.0,56450,2.0,1.0,1.0,0.0,N, , 2,3.0, 46,940.0,937.0,12788.0,12988.0,2.5,8.7,921.864905,1.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,0.9555114450274363
155,5236.0,MN,MN,27.0,56468,2.0,1.0,1.0,3.0,Y, , 1,3.0, 26,1305.0,1305.0,11188.0,11388.0,6.7,9.0,1024.442902,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,1.916922612182061
156,5237.0,MN,MN,27.0,56472,2.0,1.0,0.0,4.0,Y, , 1,3.0, 25,830.0,830.0,121387.0,121587.0,4.3,5.5,1024.442902,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,1.4816045409242153
157,5238.0,MN,MN,27.0,56472,2.0,1.0,0.0,4.0,Y, , 3,3.0, 30,1300.0,1300.0,122487.0,122687.0,5.5,6.6,1071.318034,0.0,0.0,35.0,CROW WING,27035.0,0.5307890000000001,17,1.7227665977411035
158,5239.0,MN,MN,27.0,55024,3.0,1.0,0.0,2.0,Y, , 5,2.0, 21,1600.0,1600.0,120287.0,121087.0,3.6,7.9,471.36622300000005,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.308332819650179
159,5240.0,MN,MN,27.0,55024,3.0,1.0,0.0,7.0,Y, , 1,2.0, 34,1400.0,1400.0,122687.0,122887.0,2.8,7.8,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.0647107369924282
160,5241.0,MN,MN,27.0,55024,3.0,1.0,0.0,4.0,Y, , 5,2.0,  2,900.0,1630.0,22488.0,22688.0,14.6,2.7,471.36622300000005,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.6878474937846906
161,5242.0,MN,MN,27.0,55024,3.0,1.0,0.0,4.0,Y, , 3,2.0,  4,830.0,832.0,40488.0,40488.0,6.7,4.4,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.916922612182061
162,5243.0,MN,MN,27.0,55033,3.0,1.0,0.0,4.0,Y, , 1,2.0, 21,900.0,900.0,121087.0,121287.0,8.0,4.4,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.0918640616783932
163,5244.0,MN,MN,27.0,55033,3.0,1.0,0.0,0.0,Y, , 3,2.0, 24,1325.0,1325.0,121287.0,121487.0,2.6,9.4,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.9932517730102834
164,5245.0,MN,MN,27.0,55033,3.0,1.0,1.0,3.0,Y, , 2,2.0, 27,1100.0,1100.0,121587.0,121787.0,2.8,10.8,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.0647107369924282
165,5246.0,MN,MN,27.0,55033,3.0,1.0,0.0,2.0,Y, , 2,2.0, 29,2300.0,2300.0,121687.0,121887.0,4.4,8.6,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.5040773967762742
166,5247.0,MN,MN,27.0,55033,3.0,1.0,1.0,2.0, , , 1,2.0, 30,805.0,1200.0,10188.0,10188.0,1.7,15.3,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.5877866649021191
167,5248.0,MN,MN,27.0,55033,3.0,1.0,0.0,5.0,Y, , 4,2.0, 34,1600.0,1615.0,11688.0,11888.0,2.0,12.9,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.7419373447293773
168,5249.0,MN,MN,27.0,55033,3.0,1.0,0.0,4.0,Y, , 2,2.0, 42,1700.0,1700.0,11788.0,11988.0,2.0,11.2,461.62367,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.7419373447293773
169,5250.0,MN,MN,27.0,55033,3.0,1.0,0.0,4.0,Y, , 3,2.0, 47,2100.0,2105.0,22188.0,22388.0,1.5,13.1,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.47000362924573563
170,5251.0,MN,MN,27.0,55033,3.0,1.0,0.0,4.0,Y, , 5,2.0, 47,1330.0,1330.0,20288.0,20288.0,9.6,4.2,471.36622300000005,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.272125885509337
171,5252.0,MN,MN,27.0,55033,3.0,2.0,0.0,4.0,Y, , 1,2.0, 48,900.0,900.0,20288.0,21088.0,8.1,3.4,485.435931,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.1041341542702074
172,5253.0,MN,MN,27.0,55033,3.0,1.0,0.0,7.0,Y, , 3,2.0,  1,1730.0,1730.0,22388.0,22588.0,3.5,9.4,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.2809338454620642
173,5254.0,MN,MN,27.0,55044,3.0,5.0,1.0,3.0,N, , 3,2.0, 41,1530.0,1530.0,11688.0,11888.0,0.8,19.9,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,-0.10536051565782628
174,5255.0,MN,MN,27.0,55044,3.0,1.0,0.0,2.0,Y, , 2,5.0, 45,1230.0,1630.0,12788.0,13088.0,5.1,5.3,2246.96884,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.6486586255873816
175,5256.0,MN,MN,27.0,55044,3.0,1.0,0.0,4.0,Y, , 1,2.0, 42,1730.0,1725.0,20288.0,20288.0,3.2,8.0,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.1939224684724346
176,5257.0,MN,MN,27.0,55044,3.0,0.0,0.0,0.0, , , 3,2.0, 46,600.0,600.0,21888.0,21988.0,10.8,6.3,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.388762789235098
177,5258.0,MN,MN,27.0,55057,3.0,1.0,0.0,4.0,Y, , 3,3.0, 36,1930.0,1930.0,122787.0,122987.0,8.2,5.7,1071.318034,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.116255514802552
178,5259.0,MN,MN,27.0,55057,3.0,1.0,0.0,4.0,Y, , 5,3.0,  1,950.0,950.0,31088.0,31288.0,6.3,5.0,893.2374300000001,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.856297990365626
179,5260.0,MN,MN,27.0,55068,3.0,1.0,0.0,2.0,Y, , 1,2.0, 31,1130.0,1315.0,122687.0,122887.0,4.8,5.1,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.5892352051165808
180,5261.0,MN,MN,27.0,55068,3.0,1.0,0.0,4.0,Y, , 3,2.0, 32,2225.0,2225.0,10188.0,10188.0,6.0,4.7,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.8082887711792655
181,5262.0,MN,MN,27.0,55068,3.0,1.0,0.0,1.0,Y, , 2,2.0, 43,1230.0,1230.0,11788.0,11988.0,1.1,16.3,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.1823215567939548
182,5263.0,MN,MN,27.0,55068,3.0,1.0,0.0,2.0,Y, , 5,2.0, 49,1400.0,830.0,20288.0,20288.0,8.7,3.0,471.36622300000005,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.1747517214841605
183,5264.0,MN,MN,27.0,55068,3.0,1.0,0.0,1.0,Y, , 1,2.0,  3,900.0,900.0,22488.0,22688.0,8.8,4.1,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.186051276738094
184,5265.0,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, , 1,2.0, 22,1830.0,1850.0,121487.0,121687.0,6.8,5.8,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.9315214116032136
185,5266.0,MN,MN,27.0,55075,3.0,0.0,0.0,0.0, , , 4,2.0, 23,1715.0,2115.0,12388.0,12588.0,2.3,9.3,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.8754687373538999
186,5267.0,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, , 2,2.0, 23,1100.0,1100.0,121487.0,121687.0,1.6,18.1,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.5306282510621705
187,5268.0,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, , 1,2.0, 25,1400.0,1415.0,121287.0,121487.0,2.8,9.3,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.0647107369924282
188,5269.0,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, , 2,2.0, 27,1415.0,1415.0,121287.0,121487.0,6.5,4.9,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.8870696490323797
189,5270.0,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, , 3,2.0, 28,1620.0,1620.0,121287.0,121487.0,1.7,11.4,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.5877866649021191
190,5271.0,MN,MN,27.0,55075,3.0,0.0,0.0,0.0, , , 2,2.0, 29,1430.0,1430.0,121687.0,121887.0,4.6,6.8,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.5475625087160128
191,5272.0,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, , 3,2.0, 29,1100.0,900.0,121687.0,121987.0,3.3,7.0,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.2237754316221157
192,5273.0,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, , 3,2.0, 29,930.0,1030.0,122187.0,122387.0,4.4,9.3,433.316718,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.5040773967762742
193,5274.0,MN,MN,27.0,55075,3.0,1.0,0.0,7.0,Y, , 5,2.0, 31,645.0,645.0,12888.0,13088.0,21.2,2.9,471.36622300000005,2.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,3.0587070727153796
194,5275.0,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, , 2,2.0, 34,1600.0,2300.0,122287.0,122487.0,9.1,4.3,461.62367,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.2192034840549946
195,5276.0,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, , 4,2.0, 38,1600.0,1600.0,123087.0,10188.0,0.9,20.6,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.0
196,5277.0,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, , 4,2.0, 35,1300.0,1300.0,10188.0,11188.0,4.9,6.5,461.274696,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.6094379124341003
197,5278.0,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, , 1,2.0, 44,1030.0,1033.0,12188.0,12388.0,5.0,8.3,485.435931,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.62924053973028
198,5279.0,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, , 4,2.0, 44,2100.0,2100.0,32888.0,33088.0,1.1,21.4,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.1823215567939548
199,5280.0,MN,MN,27.0,55075,3.0,1.0,0.0,2.0,Y, , 3,2.0, 39,1330.0,730.0,12788.0,13188.0,7.6,3.7,433.316718,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.0412203288596382
200,5281.0,MN,MN,27.0,55075,3.0,2.0,0.0,1.0,Y, , 4,2.0, 46,1855.0,1851.0,20288.0,20288.0,5.4,7.8,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.7047480922384253
201,5282.0,MN,MN,27.0,55075,3.0,1.0,0.0,4.0, , , 4,2.0, 49,1000.0,1000.0,20288.0,20288.0,3.6,6.7,461.274696,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.308332819650179
202,5283.0,MN,MN,27.0,55075,3.0,1.0,0.0,4.0,Y, , 1,2.0, 50,1830.0,1830.0,20288.0,20288.0,4.9,6.3,485.435931,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.6094379124341003
203,5284.0,MN,MN,27.0,55118,3.0,1.0,0.0,7.0,Y, , 5,5.0,  4,815.0,815.0,40488.0,40488.0,4.7,7.2,2179.503255,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.5686159179138452
204,5285.0,MN,MN,27.0,55122,3.0,1.0,0.0,1.0,Y, , 4,5.0, 22,1715.0,1715.0,121187.0,121387.0,1.4,16.7,2314.365189,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.4054651081081644
205,5286.0,MN,MN,27.0,55122,3.0,1.0,0.0,4.0,Y, , 5,5.0, 35,1800.0,2000.0,122787.0,122987.0,3.4,11.0,2179.503255,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.252762968495368
206,5287.0,MN,MN,27.0,55122,3.0,1.0,0.0,7.0,Y, , 3,5.0, 44,2145.0,2215.0,12188.0,12388.0,4.2,14.4,2119.396234,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.4586150226995167
207,5288.0,MN,MN,27.0,55122,3.0,1.0,0.0,1.0,Y, , 5,5.0, 50,2300.0,1100.0,20288.0,20288.0,2.5,7.9,2179.503255,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.9555114450274363
208,5289.0,MN,MN,27.0,55123,3.0,1.0,0.0,4.0,Y, , 3,5.0, 38,1530.0,1530.0,11688.0,11888.0,1.4,15.1,2119.396234,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.4054651081081644
209,5290.0,MN,MN,27.0,55123,3.0,1.0,0.0,4.0,Y, , 1,5.0, 44,1000.0,1000.0,22788.0,22988.0,1.4,14.9,2116.561544,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.4054651081081644
210,5291.0,MN,MN,27.0,55123,3.0,1.0,0.0,4.0,Y, , 4,5.0, 45,1830.0,2100.0,13088.0,20288.0,1.9,11.2,2314.365189,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.6931471805599453
211,5292.0,MN,MN,27.0,55124,3.0,1.0,0.0,2.0,N, , 4,5.0, 31,2100.0,2200.0,21088.0,21288.0,4.8,7.0,2314.365189,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.5892352051165808
212,5293.0,MN,MN,27.0,55124,3.0,1.0,1.0,1.0,Y, , 3,5.0, 28,830.0,830.0,122787.0,122987.0,1.4,13.8,2119.396234,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.4054651081081644
213,5294.0,MN,MN,27.0,55124,3.0,1.0,0.0,2.0,Y, , 1,5.0,  2,1830.0,1800.0,22588.0,22788.0,3.8,7.2,2116.561544,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.3609765531356006
214,5295.0,MN,MN,27.0,55337,3.0,1.0,0.0,1.0,Y, , 4,4.0, 23,730.0,730.0,121587.0,121787.0,8.8,4.2,1177.377355,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,2.186051276738094
215,5296.0,MN,MN,27.0,55337,3.0,1.0,0.0,4.0,Y, , 2,4.0, 26,1130.0,1130.0,121387.0,121587.0,4.3,5.6,1146.49919,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.4816045409242153
216,5297.0,MN,MN,27.0,55337,3.0,1.0,0.0,2.0,Y, , 5,4.0, 26,855.0,855.0,10188.0,10188.0,4.4,7.2,1105.956867,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.5040773967762742
217,5298.0,MN,MN,27.0,55337,3.0,1.0,0.0,0.0,Y, , 1,4.0, 36,2030.0,2215.0,122987.0,123187.0,4.5,8.5,1088.985661,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.5260563034950492
218,5299.0,MN,MN,27.0,55337,3.0,1.0,0.0,3.0,Y, , 5,4.0, 41,1030.0,1030.0,11788.0,11988.0,2.2,10.6,1105.956867,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,0.8329091229351041
219,5300.0,MN,MN,27.0,55337,3.0,2.0,0.0,2.0,Y, , 3,4.0, 42,1000.0,1010.0,11888.0,12088.0,0.5,30.9,1214.922779,1.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,-0.5108256237659907
220,5301.0,MN,MN,27.0,55337,3.0,1.0,0.0,2.0,Y, , 1,4.0, 50,2330.0,1430.0,20288.0,20288.0,5.8,4.2,1088.985661,0.0,0.0,37.0,DAKOTA,27037.0,0.976144,18,1.7749523509116736
221,5302.0,MN,MN,27.0,55940,4.0,1.0,0.0,4.0,Y, , 1,3.0, 36,1250.0,1250.0,122887.0,123087.0,5.4,7.0,1024.442902,0.0,0.0,39.0,DODGE,27039.0,1.3019399999999999,19,1.7047480922384253
